,CreditScore,Age,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Tenure_4-6,Tenure_7-10,Balance_150k+,Balance_Até 100k,Balance_Zerada,NumOfProducts_NumProd2+
4363,0.634,35,1,0,82634.41,0,0,1,0,0,1,0,0,1,0
4364,0.523,27,1,0,147059.16,0,1,0,1,0,1,0,1,0,1
4365,0.501,40,0,0,141946.92,0,0,0,0,0,0,0,0,1,1
4366,0.662,74,1,0,123583.85,0,0,0,1,1,0,0,0,1,1
4367,0.573,50,0,1,155915.24,1,0,1,1,0,0,1,0,0,0
4368,0.648,33,1,0,29076.27,0,1,0,1,1,0,0,0,0,0
4369,0.662,22,1,1,97382.8,0,0,0,0,0,0,0,0,0,1
4370,0.725,39,1,0,57643.55,0,0,0,1,1,0,1,0,0,1
4371,0.563,35,1,1,66006.75,1,0,0,0,0,0,1,0,0,0
4372,0.628,31,0,0,72350.47,0,0,0,1,0,0,0,1,0,0
4373,0.546,45,0,0,197789.83,1,0,1,0,0,0,0,0,1,0
4374,0.688,41,0,1,65520.74,0,1,0,1,0,0,0,0,0,1
4375,0.85,41,1,0,31825.84,0,1,0,1,0,1,0,1,0,0
4376,0.614,34,1,0,185561.89,0,0,0,0,1,0,0,0,1,1
4377,0.719,37,1,0,25803.59,1,0,0,0,0,1,0,0,0,0
4378,0.757,71,1,1,154337.47,0,0,0,0,0,0,0,1,0,1
4379,0.669,29,1,1,138145.62,0,0,0,1,0,1,0,0,1,1
4380,0.438,59,1,0,51565.98,1,1,0,1,0,1,0,0,0,0
4381,0.492,39,0,1,71323.23,0,0,0,1,0,1,0,0,1,1
4382,0.622,39,0,0,38882.34,0,0,0,0,0,1,0,1,0,1
4383,0.645,42,1,1,676.06,0,0,0,1,1,0,0,1,0,0
4384,0.728,37,1,1,72203.8,0,0,0,1,0,0,0,0,1,1
4385,0.651,35,1,0,174094.24,0,0,0,1,0,0,0,1,0,0
4386,0.783,42,1,0,2150.22,0,1,0,0,0,0,0,0,0,0
4387,0.732,67,1,1,177783.04,0,0,1,0,0,0,0,0,1,1
4388,0.553,39,1,0,44363.42,0,0,1,0,0,0,0,0,0,1
4389,0.66,30,0,0,96847.91,0,0,0,1,0,1,0,0,0,0
4390,0.67,40,1,1,148579.43,1,0,0,0,0,0,0,1,0,0
4391,0.718,38,1,0,38308.34,0,0,0,1,0,1,0,0,1,1
4392,0.787,51,0,1,142538.31,0,0,0,1,0,0,0,1,0,0
4393,0.775,38,0,0,153122.58,0,1,0,0,1,0,1,0,0,1
4394,0.479,24,0,1,169505.83,0,1,0,1,1,0,0,0,0,1
4395,0.66,20,1,0,57929.9,0,0,0,0,1,0,1,0,0,0
4396,0.721,68,0,0,175399.14,0,1,0,1,1,0,0,0,0,0
4397,0.659,39,1,1,107964.36,0,1,0,1,0,1,0,1,0,1
4398,0.743,39,1,0,94263.44,0,0,0,0,0,1,0,0,1,0
4399,0.67,45,1,0,155921.81,1,0,0,0,0,1,0,0,0,0
4400,0.766,34,0,1,137995.66,1,1,0,0,1,0,0,0,0,0
4401,0.845,38,1,0,179631.85,0,0,1,0,0,0,0,0,0,0
4402,0.71,46,1,0,166586.99,1,1,0,0,0,1,0,0,0,0
4403,0.602,43,1,0,115116.35,1,1,0,0,0,0,0,0,0,1
4404,0.604,43,1,1,23881.62,0,0,1,1,0,0,0,0,0,0
4405,0.564,35,1,1,105837.38,0,0,1,0,0,1,0,0,1,1
4406,0.637,27,1,1,101418.05,0,1,0,0,0,1,0,0,0,0
4407,0.527,31,1,0,182266.01,0,0,0,0,0,0,0,0,0,0
4408,0.687,34,0,1,28698.17,0,0,0,1,0,1,0,0,0,0
4409,0.756,41,0,1,50422.36,1,1,0,1,1,0,0,0,0,0
4410,0.503,42,1,1,151336.96,0,1,0,1,0,1,1,0,0,0
4411,0.657,42,1,0,112979.6,1,0,1,1,1,0,0,1,0,0
4412,0.666,40,0,0,36371.27,0,0,0,0,0,0,0,0,1,1
4413,0.615,39,1,1,52166.25,0,1,0,1,1,0,0,0,0,1
4414,0.712,27,1,0,147261.58,0,1,0,1,0,1,0,0,0,1
4415,0.764,24,1,0,88724.49,0,0,0,0,0,0,0,0,1,1
4416,0.471,42,1,0,190531.77,0,0,0,1,0,0,1,0,0,0
4417,0.608,27,1,1,199953.33,0,0,1,1,1,0,1,0,0,0
4418,0.682,47,1,0,144290.97,0,0,1,0,0,1,0,0,0,0
4419,0.587,32,1,1,130514.78,0,1,0,0,0,0,0,0,0,1
4420,0.714,35,1,1,53954.24,0,1,0,0,1,0,0,0,0,1
4421,0.63,31,1,1,169802.73,0,0,1,0,0,0,0,0,1,1
4422,0.648,28,1,1,146851.73,0,1,0,0,0,1,0,1,0,0
4423,0.785,40,1,1,96832.82,0,0,0,0,0,0,0,0,1,1
4424,0.601,47,1,1,57553.02,0,1,0,0,0,0,0,0,0,0
4425,0.717,28,0,1,74800.99,0,0,0,0,0,0,0,1,0,0
4426,0.707,44,1,1,192542.17,0,0,0,0,1,0,0,0,1,1
4427,0.771,23,1,0,72990.62,0,0,0,0,0,1,1,0,0,0
4428,0.602,35,1,0,31050.02,0,0,0,0,1,0,0,0,1,1
4429,0.626,38,1,0,52795.56,1,0,0,1,0,1,0,0,0,0
4430,0.588,59,1,1,27435.41,0,0,1,1,1,0,0,0,1,1
4431,0.616,42,0,0,150266.81,0,1,0,0,1,0,0,0,0,1
4432,0.621,33,1,1,40299.23,0,0,1,1,1,0,0,0,1,1
4433,0.674,26,1,1,149369.41,0,0,0,1,1,0,1,0,0,0
4434,0.633,46,1,0,120250.58,0,0,1,0,0,0,0,0,1,1
4435,0.698,64,1,0,84760.32,1,1,0,0,0,0,1,0,0,0
4436,0.508,26,1,0,156424.4,0,0,0,1,0,1,1,0,0,0
4437,0.736,24,1,0,109355.73,1,0,0,0,0,0,0,0,1,1
4438,0.672,68,1,1,184936.77,0,1,0,1,0,0,0,0,0,1
4439,0.613,21,1,1,36560.51,0,0,0,0,0,1,0,0,0,0
4440,0.712,32,1,0,165693.06,0,0,0,1,0,1,0,0,0,0
4441,0.624,38,1,1,163666.85,0,0,0,0,0,0,0,0,1,1
4442,0.676,38,0,1,35644.79,0,0,0,1,0,0,0,0,1,1
4443,0.683,32,1,1,188203.58,0,1,0,0,0,0,0,0,0,1
4444,0.489,31,0,1,6120.84,0,0,0,0,0,1,0,0,0,0
4445,0.739,29,1,1,164484.78,0,0,0,1,0,0,0,0,1,1
4446,0.701,37,1,1,164268.28,0,0,0,0,0,0,0,0,1,1
4447,0.666,50,1,1,140136.1,1,1,0,0,0,1,0,0,0,0
4448,0.565,40,0,1,121084.27,0,1,0,0,0,0,0,1,0,1
4449,0.666,36,1,0,35156.54,0,0,0,1,0,0,0,0,1,1
4450,0.633,59,1,1,103159.11,0,0,0,1,0,0,0,0,0,0
4451,0.578,34,1,1,74858.3,0,0,0,1,1,0,1,0,0,0
4452,0.812,49,0,0,91556.57,1,0,1,0,0,1,0,1,0,1
4453,0.809,33,0,0,199203.21,0,1,0,1,0,1,0,0,0,0
4454,0.615,36,1,1,27011.8,1,0,0,1,1,0,0,0,1,0
4455,0.684,31,1,0,188637.05,0,0,1,0,0,1,0,0,1,1
4456,0.544,40,1,0,61581.2,0,0,0,1,0,1,0,0,1,1
4457,0.713,47,1,0,197529.23,0,1,0,1,0,0,0,1,0,0
4458,0.633,37,1,0,182258.17,0,0,0,1,0,0,0,0,1,1
4459,0.672,23,1,0,80778.5,0,1,0,0,0,1,0,0,0,0
4460,0.661,35,1,0,155394.52,0,0,0,1,1,0,0,0,1,0
4461,0.749,28,1,0,3408.7,0,0,1,0,0,0,0,0,1,0
4462,0.635,32,1,1,19367.98,1,0,1,0,0,1,0,0,1,1
4463,0.85,70,1,0,62282.99,1,1,0,0,0,0,0,1,0,1
4464,0.641,41,1,0,65396.79,0,0,0,1,1,0,0,0,1,1
4465,0.633,30,1,1,139712.81,0,1,0,1,0,0,0,0,0,1
4466,0.413,35,1,1,60972.84,0,0,1,1,0,0,0,0,1,1
4467,0.538,31,1,0,1375.46,0,0,0,1,0,0,0,0,1,1
4468,0.437,39,0,0,22191.82,0,0,0,0,0,0,0,0,0,0
4469,0.612,33,1,0,8973.67,1,0,1,1,1,0,0,1,0,0
4470,0.516,53,1,0,118502.34,1,1,0,0,0,0,1,0,0,0
4471,0.826,56,0,1,161802.82,1,0,1,0,0,1,1,0,0,1
4472,0.66,23,0,0,90494.72,0,1,0,0,1,0,1,0,0,1
4473,0.646,29,1,0,15470.91,0,1,0,0,1,0,0,0,0,0
4474,0.767,36,0,0,65147.27,0,0,0,1,0,0,0,0,1,0
4475,0.64,40,1,1,157886.6,0,0,0,1,0,1,0,0,0,0
4476,0.778,33,1,0,85439.73,0,0,0,1,0,0,0,0,1,1
4477,0.679,52,0,0,54038.62,0,1,0,1,0,1,0,0,0,1
4478,0.549,31,0,1,25684.85,0,0,0,1,1,0,0,0,1,1
4479,0.598,47,1,1,186116.54,0,0,0,1,0,0,0,0,1,1
4480,0.655,45,1,0,166830.71,0,0,0,0,0,0,0,0,1,1
4481,0.494,30,0,1,27886.06,0,0,0,1,0,0,0,1,0,0
4482,0.653,42,1,1,5768.32,0,0,0,0,0,0,0,0,1,1
4483,0.539,38,0,0,80575.44,1,1,0,0,0,1,0,0,0,0
4484,0.645,37,1,1,68987.55,0,0,0,0,0,0,0,0,1,1
4485,0.751,34,1,1,27097.82,0,1,0,1,0,1,0,0,0,1
4486,0.528,35,1,0,199320.77,0,0,0,1,0,0,1,0,0,0
4487,0.696,31,0,0,5566.6,0,1,0,1,0,0,1,0,0,0
4488,0.716,44,0,0,133871.83,0,0,0,0,1,0,1,0,0,0
4489,0.602,35,1,1,152843.53,0,0,0,0,0,1,0,0,1,1
4490,0.647,64,1,1,41800.18,0,0,1,0,0,0,0,1,0,0
4491,0.85,61,1,1,92053.75,0,1,0,1,0,0,0,0,0,0
4492,0.59,32,1,0,100717.54,0,0,0,0,0,0,0,0,0,0
4493,0.825,32,1,1,42935.15,0,0,1,0,0,0,0,0,1,1
4494,0.85,31,1,0,149170.92,0,0,1,1,1,0,0,1,0,1
4495,0.789,32,1,0,107499.39,0,0,0,0,0,1,0,1,0,0
4496,0.701,42,1,0,153342.38,0,0,0,0,1,0,0,1,0,0
4497,0.713,47,1,0,107825.08,1,0,1,0,0,0,0,0,1,0
4498,0.57,30,1,1,47952.45,0,0,0,1,0,0,0,0,0,0
4499,0.536,44,0,0,131007.18,0,1,0,0,1,0,0,0,0,0
4500,0.771,32,0,0,33143.04,0,1,0,1,0,1,0,1,0,0
4501,0.512,75,1,0,123304.62,0,0,0,0,0,0,0,0,1,0
4502,0.698,45,1,0,141970.02,1,0,1,1,1,0,1,0,0,0
4503,0.656,33,1,0,37136.15,0,0,0,1,0,1,0,0,0,1
4504,0.761,37,1,0,199293.01,0,0,1,1,0,1,0,0,0,0
4505,0.709,30,0,1,161388.22,0,0,0,0,1,0,0,0,1,1
4506,0.597,66,1,1,70532.53,0,0,1,0,0,0,0,0,1,0
4507,0.592,28,1,0,144290.25,0,0,0,1,0,0,0,0,0,0
4508,0.599,41,1,0,96069.82,0,0,0,0,0,0,0,0,1,1
4509,0.572,35,1,0,185662.84,0,1,0,0,0,0,0,0,0,0
4510,0.611,43,0,1,17913.25,0,1,0,0,0,1,0,0,0,1
4511,0.634,45,1,0,101039.53,1,0,0,0,0,0,0,0,1,1
4512,0.666,51,0,0,156953.54,1,0,0,1,0,0,0,0,0,0
4513,0.696,41,0,0,28276.83,0,0,0,0,0,1,0,0,1,1
4514,0.669,38,1,0,84049.16,0,0,0,0,0,1,0,0,1,1
4515,0.726,30,1,1,147822.44,0,0,1,1,0,1,0,0,0,0
4516,0.497,32,1,1,9497.99,1,1,0,0,0,1,0,0,0,1
4517,0.75,39,1,0,87067.73,0,0,1,0,0,1,0,0,0,0
4518,0.85,29,1,0,23237.25,0,0,1,0,0,1,0,0,1,1
4519,0.617,38,1,1,27239.28,0,0,1,1,0,1,0,0,1,0
4520,0.652,46,1,0,151481.86,1,1,0,1,0,1,0,0,0,1
4521,0.56,27,1,1,114669.79,0,0,1,0,0,1,0,0,0,0
4522,0.629,39,0,0,116748.14,0,0,1,1,1,0,0,0,1,1
4523,0.66,52,1,0,90877.76,0,1,0,0,1,0,0,1,0,0
4524,0.676,38,1,1,133692.88,0,0,0,1,0,1,0,0,1,1
4525,0.581,43,0,1,30662.91,0,0,1,1,0,1,0,1,0,0
4526,0.798,34,1,0,191395.88,0,0,0,1,0,1,1,0,0,0
4527,0.705,38,0,1,106648.58,0,0,0,1,0,0,1,0,0,0
4528,0.714,31,1,1,50899.91,0,0,1,0,1,0,1,0,0,0
4529,0.664,44,1,1,115452.51,1,0,0,0,0,1,0,0,0,0
4530,0.697,43,1,0,64139.1,0,1,0,1,0,1,0,0,0,1
4531,0.609,37,0,1,22030.72,0,0,0,1,1,0,0,0,1,1
4532,0.548,38,1,0,38434.73,0,0,1,1,0,0,1,0,0,1
4533,0.85,39,0,1,42774.84,1,0,1,1,1,0,1,0,0,1
4534,0.656,41,1,0,158973.77,0,0,0,1,0,0,0,0,1,1
4535,0.727,37,1,1,34551.35,1,1,0,1,0,1,0,0,0,0
4536,0.642,55,1,1,101515.76,0,0,0,0,0,1,0,0,1,1
4537,0.71,31,1,0,9561.73,0,0,1,0,1,0,0,0,1,1
4538,0.71,33,1,0,168313.17,0,0,1,1,0,0,0,0,1,1
4539,0.718,37,1,1,55100.09,0,0,0,0,0,1,0,0,1,1
4540,0.586,32,1,0,31830.06,0,1,0,1,0,0,0,0,0,0
4541,0.617,36,1,1,71519.4,0,0,1,0,0,1,0,0,0,0
4542,0.63,28,0,0,32599.35,0,0,0,1,0,1,0,0,1,1
4543,0.791,42,0,1,139946.68,1,1,0,0,0,1,0,0,0,1
4544,0.673,39,1,1,110468.51,0,0,1,1,0,1,0,0,0,0
4545,0.477,36,0,0,74042.0,0,1,0,0,0,0,0,0,0,0
4546,0.662,37,1,0,151871.84,0,0,0,0,1,0,0,0,1,1
4547,0.85,37,0,1,199693.84,1,1,0,1,0,1,0,0,0,0
4548,0.635,58,1,1,58907.08,1,0,0,0,0,0,0,0,1,0
4549,0.537,59,0,0,103799.77,1,0,0,1,0,1,0,0,1,1
4550,0.579,39,1,0,93835.64,0,0,0,0,0,0,1,0,0,1
4551,0.651,46,1,0,156425.57,1,0,1,0,1,0,0,1,0,0
4552,0.61,25,1,0,123723.83,0,0,0,0,0,0,0,0,1,1
4553,0.581,30,1,0,199464.08,0,0,0,1,0,0,0,0,1,1
4554,0.592,39,1,0,83084.33,0,0,0,1,0,1,0,0,1,1
4555,0.688,35,1,0,25488.43,1,0,1,0,1,0,0,0,1,0
4556,0.681,18,1,1,9596.4,0,0,0,0,0,0,0,1,0,0
4557,0.658,37,0,0,70370.24,0,1,0,1,0,0,1,0,0,1
4558,0.792,34,0,1,86330.32,0,0,0,1,0,0,0,0,1,0
4559,0.528,62,0,0,168507.68,1,1,0,0,0,1,0,0,0,0
4560,0.624,36,1,0,111605.9,0,0,1,0,0,0,0,0,1,1
4561,0.562,31,0,1,143317.42,0,1,0,1,1,0,0,0,0,1
4562,0.678,36,1,0,27619.06,0,1,0,1,0,0,0,0,0,1
4563,0.705,64,0,0,146573.66,1,1,0,0,0,0,1,0,0,1
4564,0.65,23,1,0,69055.45,0,1,0,1,1,0,0,1,0,1
4565,0.593,46,1,1,54453.72,0,0,1,0,0,0,0,1,0,0
4566,0.652,40,1,1,33524.6,0,0,0,0,1,0,0,1,0,1
4567,0.554,27,1,1,135083.73,0,0,1,0,1,0,0,0,1,1
4568,0.584,32,1,1,137439.34,0,1,0,1,0,1,0,1,0,0
4569,0.516,33,1,1,11205.5,0,0,0,1,0,1,0,0,0,0
4570,0.789,43,1,1,60176.1,0,1,0,0,0,1,0,0,0,1
4571,0.598,20,1,1,29552.7,0,1,0,1,0,1,1,0,0,1
4572,0.669,30,1,0,188795.85,0,1,0,0,0,1,0,0,0,0
4573,0.645,24,1,1,11638.17,0,0,0,0,0,0,0,1,0,0
4574,0.659,32,1,1,93155.75,0,0,0,0,0,1,0,0,1,1
4575,0.833,29,0,1,48986.18,0,1,0,1,0,0,0,1,0,1
4576,0.697,40,0,1,116951.1,0,0,1,0,0,1,0,0,0,1
4577,0.58,39,1,0,137041.26,0,1,0,1,0,0,0,0,0,0
4578,0.691,38,0,0,44653.5,0,0,0,1,0,0,0,0,1,1
4579,0.534,52,1,1,104035.41,1,0,0,1,0,0,0,0,1,1
4580,0.478,32,1,1,110593.62,0,0,0,0,1,0,0,1,0,0
4581,0.572,47,1,0,36099.7,0,0,0,0,0,0,0,0,1,1
4582,0.501,37,0,0,12470.3,0,0,0,1,1,0,0,0,1,1
4583,0.624,38,1,0,95403.41,0,0,1,0,0,1,0,0,1,1
4584,0.595,39,1,1,151757.81,0,0,0,0,0,1,0,0,0,0
4585,0.603,30,1,1,47536.46,0,0,0,1,0,1,0,0,1,1
4586,0.602,25,1,1,101274.17,0,0,0,0,0,0,0,0,1,1
4587,0.5,34,1,1,140268.45,0,0,0,0,1,0,0,0,1,0
4588,0.422,41,1,0,11663.09,0,0,0,1,1,0,1,0,0,0
4589,0.615,35,1,0,150784.29,0,0,0,1,0,1,0,0,1,1
4590,0.635,78,1,1,119400.08,0,0,0,0,1,0,0,1,0,0
4591,0.711,32,1,0,126188.42,0,0,0,0,0,0,0,0,1,1
4592,0.834,36,1,0,89983.02,1,0,0,1,0,1,0,0,0,0
4593,0.633,44,1,0,29761.29,0,0,0,0,0,1,0,0,1,1
4594,0.65,31,0,0,27073.81,0,0,0,0,0,0,1,0,0,1
4595,0.743,65,1,1,96399.67,1,1,0,1,0,0,0,0,0,0
4596,0.567,38,0,0,45422.89,0,0,0,1,1,0,0,0,0,1
4597,0.706,46,1,0,108699.59,1,1,0,0,1,0,0,0,0,0
4598,0.638,46,1,0,38967.29,0,0,0,1,0,1,0,0,0,0
4599,0.641,38,1,0,116466.19,0,0,0,0,0,0,0,0,1,1
4600,0.574,34,1,1,17993.43,0,0,0,0,1,0,0,0,0,1
4601,0.642,30,0,0,43250.54,0,1,0,1,0,1,0,0,0,0
4602,0.722,35,1,0,125240.8,0,0,1,0,0,0,0,0,0,0
4603,0.623,23,0,1,191415.94,0,0,0,1,0,0,0,0,0,1
4604,0.681,25,0,1,90860.97,0,0,0,1,1,0,0,0,1,0
4605,0.53,34,0,1,141872.52,0,0,0,0,0,1,0,0,1,1
4606,0.797,55,1,1,49418.87,1,0,0,0,0,1,0,0,1,1
4607,0.653,51,1,0,170426.65,1,0,0,1,0,0,0,0,1,0
4608,0.85,42,0,1,51016.02,1,1,0,1,0,1,0,0,0,0
4609,0.581,34,0,1,81175.25,0,0,1,1,0,0,0,0,1,1
4610,0.589,38,1,0,99106.97,0,1,0,1,0,1,0,1,0,0
4611,0.555,48,0,1,79134.78,0,1,0,1,0,0,0,0,0,1
4612,0.748,49,0,0,163550.58,1,0,0,0,0,1,0,1,0,0
4613,0.745,46,1,1,67769.94,0,0,0,0,0,1,0,0,1,1
4614,0.73,34,1,1,126592.01,0,0,0,1,0,0,0,0,1,1
4615,0.565,44,0,1,89602.81,0,0,0,0,0,0,0,0,1,1
4616,0.778,37,0,1,179421.84,0,0,0,1,0,0,0,0,0,0
4617,0.812,24,1,1,156906.15,0,0,0,1,0,1,0,0,1,1
4618,0.526,42,0,1,168486.02,0,0,0,1,0,0,0,0,1,0
4619,0.708,47,0,1,132730.07,1,0,0,0,0,0,0,0,0,1
4620,0.68,33,0,1,39057.67,0,0,0,1,0,0,0,0,0,0
4621,0.567,43,0,0,174606.35,0,0,1,1,0,0,0,0,0,1
4622,0.564,48,1,0,79259.77,0,0,1,1,1,0,0,0,0,0
4623,0.709,24,1,1,168515.61,0,0,0,0,0,0,0,0,0,0
4624,0.629,46,1,1,161125.67,1,0,0,1,0,0,0,0,0,0
4625,0.51,45,0,1,77878.62,0,0,0,0,0,1,0,0,0,1
4626,0.506,32,1,1,80823.02,0,0,0,0,0,0,0,0,1,0
4627,0.605,39,0,1,119348.28,0,0,0,1,0,1,0,0,1,0
4628,0.65,32,1,1,178331.36,0,0,1,1,0,0,0,0,0,1
4629,0.85,49,1,0,119174.88,1,1,0,1,0,1,0,1,0,0
4630,0.489,38,1,1,82662.73,0,1,0,1,0,0,0,0,0,1
4631,0.659,30,1,0,40441.1,0,1,0,0,0,1,1,0,0,0
4632,0.753,43,1,0,109881.71,0,0,0,0,1,0,0,0,1,1
4633,0.477,48,1,1,157937.35,0,1,0,1,0,1,0,0,0,1
4634,0.61,45,1,0,38276.84,1,0,1,0,0,0,0,0,1,0
4635,0.619,33,1,1,65222.48,0,0,0,0,0,0,1,0,0,1
4636,0.619,31,0,0,2181.94,0,1,0,0,0,0,0,1,0,1
4637,0.758,30,1,0,156249.06,0,0,0,0,0,0,0,0,0,0
4638,0.516,50,1,0,45591.23,0,1,0,1,0,1,0,0,0,1
4639,0.789,27,1,1,79458.12,0,0,0,0,0,1,0,1,0,0
4640,0.687,44,0,0,103042.2,1,0,0,0,0,1,0,0,1,1
4641,0.485,34,1,0,70209.83,0,1,0,1,0,0,0,0,0,0
4642,0.446,25,1,0,176743.51,0,1,0,1,0,0,0,0,0,0
4643,0.597,60,0,0,10703.53,1,0,0,0,0,0,0,0,0,0
4644,0.712,74,0,0,151425.82,0,0,1,1,1,0,0,0,1,1
4645,0.522,34,1,1,3894.34,0,0,0,0,0,0,0,0,1,1
4646,0.805,26,1,1,28861.69,0,1,0,0,0,1,0,1,0,1
4647,0.781,28,1,0,177703.15,0,0,0,0,1,0,0,0,1,1
4648,0.689,57,1,0,136649.8,1,0,1,0,1,0,0,0,1,1
4649,0.67,31,1,1,175894.24,0,1,0,1,0,0,0,0,0,1
4650,0.67,33,1,0,76257.46,0,0,0,1,0,0,0,0,0,1
4651,0.524,25,0,0,193668.49,0,1,0,0,0,1,0,0,0,0
4652,0.734,39,1,1,125671.29,0,0,1,0,0,0,0,1,0,1
4653,0.489,51,0,1,174098.28,1,0,0,0,0,0,0,0,1,1
4654,0.578,31,0,0,187866.21,1,1,0,0,1,0,0,0,0,1
4655,0.622,39,0,1,100862.36,0,0,1,1,0,1,0,0,1,1
4656,0.843,38,1,1,10804.04,0,0,0,0,0,1,0,0,0,0
4657,0.687,48,1,1,170893.85,0,0,0,1,1,0,0,0,1,1
4658,0.7,28,0,0,22698.56,0,0,1,1,0,1,1,0,0,0
4659,0.41,50,1,0,89822.48,0,1,0,0,0,0,0,0,0,1
4660,0.537,41,0,1,175262.49,0,0,0,0,0,0,0,0,1,1
4661,0.78,43,0,1,15705.27,0,0,0,0,0,0,0,0,1,0
4662,0.652,58,0,1,170025.43,0,0,1,1,1,0,0,0,1,1
4663,0.62,35,1,1,17242.79,0,1,0,1,0,0,0,1,0,0
4664,0.697,23,1,1,79734.23,0,0,0,0,0,1,0,0,1,1
4665,0.786,35,1,0,92712.97,0,0,0,1,0,0,0,0,1,1
4666,0.85,39,1,0,99689.48,0,1,0,0,1,0,0,0,0,0
4667,0.749,54,1,0,93336.3,1,1,0,1,0,0,0,0,0,0
4668,0.445,31,1,1,175893.53,0,0,0,1,0,1,0,0,0,0
4669,0.443,50,1,0,42840.18,1,1,0,1,0,0,0,0,0,0
4670,0.637,41,1,0,140298.24,0,1,0,1,0,0,0,0,0,1
4671,0.616,45,1,1,144000.59,1,1,0,0,1,0,0,0,0,1
4672,0.756,23,1,1,113408.11,0,0,0,0,0,0,0,0,0,0
4673,0.644,33,1,0,96420.58,0,0,0,1,0,0,0,0,1,0
4674,0.85,41,0,1,125806.3,0,1,0,1,0,0,1,0,0,1
4675,0.703,38,1,0,65720.92,0,1,0,0,0,1,0,1,0,0
4676,0.684,42,1,0,31002.03,0,0,1,0,0,0,0,0,0,0
4677,0.706,48,0,1,158248.71,1,1,0,0,0,1,0,0,0,1
4678,0.58,61,1,1,94677.83,0,0,1,1,0,1,0,0,0,0
4679,0.777,35,1,1,17257.72,0,0,1,0,0,0,0,0,1,1
4680,0.676,48,0,0,101397.86,0,1,0,1,0,0,0,1,0,0
4681,0.708,44,1,0,84870.23,0,0,0,0,0,0,1,0,0,1
4682,0.809,24,1,0,183515.13,0,0,0,1,0,1,0,0,0,0
4683,0.588,38,1,0,75969.19,0,0,0,1,0,0,0,0,0,0
4684,0.623,43,1,1,146379.3,0,0,0,1,0,0,0,0,1,1
4685,0.537,42,0,1,127154.8,0,0,1,1,0,0,1,0,0,0
4686,0.536,53,1,0,2019.78,1,0,1,1,0,0,0,0,0,0
4687,0.769,48,0,1,197885.72,0,0,0,1,0,0,0,1,0,1
4688,0.69,33,1,0,138017.68,0,0,0,1,1,0,0,0,1,1
4689,0.771,45,0,0,170984.97,1,0,1,1,0,0,0,0,0,0
4690,0.497,24,1,0,55859.27,0,1,0,1,1,0,0,0,0,1
4691,0.622,37,1,0,4459.5,0,0,1,1,1,0,0,0,1,1
4692,0.602,30,0,0,102135.92,0,0,1,1,0,1,0,0,0,1
4693,0.543,32,1,0,112771.95,0,0,0,0,0,1,0,0,0,0
4694,0.52,45,1,0,32903.93,0,0,1,1,0,1,0,0,0,0
4695,0.669,37,1,1,162260.93,0,0,0,1,0,0,0,0,0,0
4696,0.631,41,0,0,87959.83,0,0,1,0,0,0,0,0,1,0
4697,0.537,48,1,0,166476.95,1,1,0,1,1,0,0,0,0,0
4698,0.732,62,1,1,25438.87,0,0,0,1,0,0,0,0,1,1
4699,0.844,56,0,1,157230.06,1,0,1,1,1,0,0,1,0,0
4700,0.838,35,0,1,197305.91,0,0,1,1,0,0,0,0,1,1
4701,0.652,27,0,0,44435.76,0,0,0,1,0,1,0,0,0,1
4702,0.66,33,0,0,181051.99,0,0,0,1,0,0,0,1,0,0
4703,0.692,44,0,1,159069.37,0,0,1,0,0,1,0,0,1,0
4704,0.588,35,1,1,155485.24,0,0,0,0,0,0,0,0,1,1
4705,0.533,22,0,0,43852.05,0,1,0,0,0,1,0,0,0,0
4706,0.85,43,1,1,140071.57,0,0,0,1,1,0,1,0,0,0
4707,0.511,27,1,1,49089.36,0,0,0,1,0,1,0,0,1,1
4708,0.53,44,0,0,55893.37,0,0,1,1,1,0,0,0,1,1
4709,0.554,31,0,1,192660.55,0,0,0,1,0,0,0,0,1,1
4710,0.585,40,1,0,137028.51,0,1,0,0,0,0,1,0,0,1
4711,0.754,39,0,0,34430.16,0,0,0,1,0,0,0,1,0,0
4712,0.474,54,1,0,108409.17,1,0,0,1,0,0,0,0,1,0
4713,0.837,35,1,0,145325.32,0,1,0,1,0,0,0,0,0,0
4714,0.567,23,0,1,81425.61,0,0,0,0,0,1,0,1,0,0
4715,0.8,38,1,0,51553.43,0,0,1,1,0,0,0,0,1,1
4716,0.646,18,0,1,52795.15,0,0,0,1,0,1,0,0,1,1
4717,0.627,38,0,1,84270.09,0,1,0,1,0,1,0,0,0,1
4718,0.505,26,1,0,145011.62,0,0,0,1,0,1,0,0,0,0
4719,0.566,35,1,0,66245.44,1,1,0,0,0,0,0,0,0,0
4720,0.619,33,0,1,36446.74,0,1,0,0,0,0,0,0,0,1
4721,0.757,44,1,0,137136.29,0,0,0,0,1,0,0,0,0,0
4722,0.648,32,0,1,117323.31,0,0,0,1,0,0,0,0,1,0
4723,0.621,42,1,1,74157.71,0,0,1,1,0,1,0,1,0,0
4724,0.543,49,1,0,104253.56,0,1,0,1,1,0,0,1,0,0
4725,0.658,43,1,0,2748.72,0,0,0,0,0,1,0,0,0,1
4726,0.633,50,1,1,195937.16,0,1,0,1,0,1,0,1,0,0
4727,0.648,19,0,1,22101.86,0,0,0,0,0,0,0,0,1,1
